Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Oregonians for Healthcare Choice,OregoniansForVaccineTruthAndHealthcareChoice,337316776389390,COMMUNITY,US,A critical part of guarding your health and the health of your children is the need for full disclosure of risks and benefits of any medical procedure. Our site provides notice of risks when the medical community fails to do so. ,2013-02-26 02:30:14,9738,9890,2021-02-05 19:00:59 EST,2021-02-05,19:00:59,Link,9,2,0,5,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/337316776389390/posts/3642697529184615,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data on 1/29/21 Show • http://ow.ly/MY5G30rvLIe:=:https://childrenshealthdefense.org/defender/deaths-injuries-following-covid-vaccine-cdc/ ""States reporting the most deaths were: California (45), Florida (22), Ohio (25), New York (22) and KY (22)."" #COVID19 #VAERS",http://ow.ly/MY5G30rvLIe,https://childrenshealthdefense.org/defender/deaths-injuries-following-covid-vaccine-cdc/,,"501 Deaths + 10,748 Other Injuries Reported Following COVID Vaccine, Latest CDC Data Show • Children's Health Defense","The numbers reflect the latest data available as of Jan. 29 from the CDC’s Vaccine Adverse Event Reporting System website. Of the 501 reported deaths, 453 were from the U.S. The average age of those who died was 77, the youngest was 23.",,,,9,-2.11
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,22795,23498,2021-02-27 22:00:11 EST,2021-02-27,22:00:11,Link,9,8,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2848908852094712,Organizers Near Amount of Signatures Needed to Trigger Newsom Recall http://ow.ly/Xxu530ryiSm:=:https://www.theepochtimes.com/organizers-near-amount-of-signatures-needed-to-trigger-newsom-recall_3704368.html,http://ow.ly/Xxu530ryiSm,https://www.theepochtimes.com/organizers-near-amount-of-signatures-needed-to-trigger-newsom-recall_3704368.html,,Organizers Near Amount of Signatures Needed to Trigger Newsom Recall,"With its March 17 deadline approaching, the campaign to oust California Gov. Gavin Newsom is fewer than 60,000 ...",,,,9,-2.78
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,22865,23567,2021-02-19 16:00:29 EST,2021-02-19,16:00:29,Link,9,0,1,1,0,3,0,3,1,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2842804576038473,Doctors Issuing Unlawful ‘Do Not Resuscitate’ Orders For Disabled Covid Patients ‘Outrageous’ http://ow.ly/1Goi30rxvuj:=:https://www.forbes.com/sites/gusalexiou/2020/06/23/unlawful-do-not-resuscitate-orders-for-disabled-covid-patients-outrageous/?fbclid=IwAR2eDmo810HlffcslOJanD75dADZyEW_3669bj--278sUK0EjlRB_OmKz0s&sh=2e04c716cf17,http://ow.ly/1Goi30rxvuj,https://www.forbes.com/sites/gusalexiou/2020/06/23/unlawful-do-not-resuscitate-orders-for-disabled-covid-patients-outrageous/?fbclid=IwAR2eDmo810HlffcslOJanD75dADZyEW_3669bj--278sUK0EjlRB_OmKz0s&sh=2e04c716cf17,,Doctors Issuing Unlawful ‘Do Not Resuscitate’ Orders For Disabled Covid Patients ‘Outrageous’,The coronavirus pandemic has seen an unprecedented rise in doctors placing unlawful Do Not Resuscitate orders on the medical records of people with learning disabilities. Many disabled people also fear they would be placed at the back of the queue if there was a shortage of hospital ventilators.,,,,9,-2.78
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,22865,23567,2021-02-19 10:01:05 EST,2021-02-19,10:01:05,Link,9,1,0,6,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2842597022725895,"The Real Reason Robert F. Kennedy, Jr. Is Being Censored • Children's Health Defense http://ow.ly/foVc30rxlTl:=:https://childrenshealthdefense.org/defender/real-reason-robert-f-kennedy-jr-censored/?utm_source=salsa&eType=EmailBlastContent&eId=8b68b72b-7b47-4eb9-ac13-0013b74030b4",http://ow.ly/foVc30rxlTl,https://childrenshealthdefense.org/defender/real-reason-robert-f-kennedy-jr-censored/?utm_source=salsa&eType=EmailBlastContent&eId=8b68b72b-7b47-4eb9-ac13-0013b74030b4,,"The Real Reason Robert F. Kennedy, Jr. Is Being Censored • Children's Health Defense","RFK, Jr.’s banishment from Instagram is not just because he raises informed questions about vaccines, Bill Gates and Big Pharma, but because he suggests something more dangerous is afoot: the demise of democracy and the rise of a totalitarian order.",,,,9,-2.78
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,22880,23579,2021-02-16 10:00:42 EST,2021-02-16,10:00:42,Link,9,4,0,3,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2840360939616170,TOP 11 COVID-19 STATISTICS MAINSTREAM NEWS IS HIDING FROM YOU | coreysdigs.com http://ow.ly/6Psa30rx4k4:=:https://www.coreysdigs.com/health-science/top-11-covid-19-statistics-mainstream-news-is-hiding-from-you/?fbclid=IwAR2YsRD3XRqzkCKzWa49LOGe9DZBlEkzuFLPRK0HrYlKnjWuZ1zHVacTb_Y,http://ow.ly/6Psa30rx4k4,https://www.coreysdigs.com/health-science/top-11-covid-19-statistics-mainstream-news-is-hiding-from-you/?fbclid=IwAR2YsRD3XRqzkCKzWa49LOGe9DZBlEkzuFLPRK0HrYlKnjWuZ1zHVacTb_Y,,TOP 11 COVID-19 STATISTICS MAINSTREAM NEWS IS HIDING FROM YOU | coreysdigs.com,Printable fact sheet on the top 11 Covid-19 statistics that the media is hiding from you. Print out and distribute this coronavirus fact sheet to others.,,,,9,-2.78
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,22982,23676,2021-02-09 22:00:25 EST,2021-02-09,22:00:25,Link,9,5,0,3,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2835530620099202,"Covid RNA Vaccines: Close to 1000 Post-Vaccination Deaths – http://ow.ly/JVWD30rvSOx:=:https://swprs.org/covid-rna-vaccines-close-to-1000-post-vaccination-deaths/ Data from vaccine adverse event reporting systems in the US (VAERS), the EU (EUDRA) and the UK (MHRA)",http://ow.ly/JVWD30rvSOx,https://swprs.org/covid-rna-vaccines-close-to-1000-post-vaccination-deaths/,,Covid RNA Vaccines: Close to 1000 Post-Vaccination Deaths,"Data from vaccine adverse event reporting systems in the US (VAERS), the EU (EUDRA) and the UK (MHRA) indicates that covid RNA vaccinations have already been associated with close to 1000 deaths .",,,,9,-2.78
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23057,23755,2021-02-04 16:00:45 EST,2021-02-04,16:00:45,Link,9,3,0,2,0,0,0,4,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2831699260482338,"Israeli Teenager Hospitalized in ICU for ""Inflammation of the Heart"" Days after Receiving Second Pfizer Vaccine http://ow.ly/GSVQ30rvlML:=:https://vaccineimpact.com/2021/israeli-teenager-hospitalized-in-icu-for-inflammation-of-the-heart-days-after-receiving-second-pfizer-vaccine/",http://ow.ly/GSVQ30rvlML,https://vaccineimpact.com/2021/israeli-teenager-hospitalized-in-icu-for-inflammation-of-the-heart-days-after-receiving-second-pfizer-vaccine/,,"Israeli Teenager Hospitalized in ICU for ""Inflammation of the Heart"" Days after Receiving Second Pfizer Vaccine","As we have just reported from Vera Sharav, writing for the Alliance for Human Research Protection, the Israeli government allegedly worked out a secret deal with Pfizer to secure large amounts of thei",,,,9,-2.78
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15684,16216,2021-02-27 12:01:09 EST,2021-02-27,12:01:09,Link,9,5,0,3,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5122983811107935,,https://www.bitchute.com/video/nbGd6CQkZShi/,,,"Dr Nikki Kanani, NHS England - Strongly Advise Primary School Children NOT To Wear Masks",..,,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15684,16216,2021-02-26 21:03:11 EST,2021-02-26,21:03:11,Link,9,2,0,5,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5119068288166154,"Pfizer tried to bully #Argentina and #Brazil into handing over sovereign assets as ""collateral"" for #COVID19vaccines. #Psycho",https://www.bitchute.com/video/7VlIFTPyl2XF/,,,"Pfizer MAFIA (Demands Bank Reserves, Military Bases, Embassy Buildings As VAXXX Collateral)",tangentopolis ======== (world orders review) ======== Pfizer is threatening governments around the world and demanding RANSOM to protect against future vaccine injury lawsuits https://www.naturalnews.com/2021-02-26-pfizer-demanding-ransom-to-pro…,,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15684,16216,2021-02-26 20:09:43 EST,2021-02-26,20:09:43,Link,9,3,1,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5119012911505025,,https://www.bitchute.com/video/LBpQjwNrTb6Y/,,,WHERE IS COVID IN 3RD WORLD COUNTRIES?!,"WHERE IS COVID IN 3RD WORLD COUNTRIES?! While #Covid19 cases in the richest, most locked down nations of the world continue, many of the poorest nations in the world, where these restrictions are not in place, are seeing numbers drastically plumm…",,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15687,16220,2021-02-25 14:08:22 EST,2021-02-25,14:08:22,Link,9,5,0,3,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5108022545937395,Even the doctors who normally shill for scientism are against lockdowns. #COVID19,https://www.bitchute.com/video/SSr2zHSoZjR6/,,,Medical Experts On The Real Facts About COVID And Lockdowns,"Dr. Drew, Viva Frei, and Zubin Damania (ZDoggMD) have an honest medical and legal conversations about lockdown, COVID, the legal system and more. They talk about the facts of COVID, such as mortality rates and the development of lockdown strategies.…",,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15707,16241,2021-02-20 22:09:36 EST,2021-02-20,22:09:36,Link,9,4,0,3,0,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5079465892126394,,https://www.bitchute.com/video/CM0qekzFh26E/,,,Robert Fletcher at 1995 U.S. Senate Hearings on Military Weather Warfare,"Robert Fletcher at 1995 U.S. Senate Hearings on Military Weather Warfare Copyright Disclaimer under section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholar…",,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15721,16256,2021-02-19 13:31:18 EST,2021-02-19,13:31:18,Link,9,0,2,0,0,2,0,2,3,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5073666426039674,,https://www.livescience.com/entire-brazil-city-vaccinated-covid-19.html,,,Entire Brazilian city will be vaccinated against COVID-19 in giant experiment,Scientists will vaccinate all the adults in a single city to see whether a COVID-19 vaccine will reduce cases.,,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15730,16265,2021-02-17 18:19:13 EST,2021-02-17,18:19:13,Link,9,1,3,3,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5066340426772274,,https://www.bitchute.com/video/Z_h-YczUQCo/,,,"You Must Eat 100% Synthetic Beef, Says Bill Gates",Guess who won't be doing that? Bill Gates. NEW MERCH: https://teespring.com/stores/paul-joseph-watson-3 DONATE: https://www.subscribestar.com/paul-joseph-watson CASH APP: https://cash.app/£pjw123 SUMMIT NEWS: http://summit.news/newsletter:=:https://summit.news/newsletter/ BITCOIN…,,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15770,16305,2021-02-13 11:35:58 EST,2021-02-13,11:35:58,Link,9,0,2,0,0,1,0,3,3,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5048358218570495,#COVID19 gene therapy trials to include participants as young as 6 months.,https://abc13.com/health/upcoming-vaccine-trials-to-include-6-month-old-babies/10331444/,,,COVID-19 vaccine trials to include participants as young as 6 months,"While that trial is thirty days away, experts are encouraging people to sign up now.",,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15770,16305,2021-02-12 20:07:35 EST,2021-02-12,20:07:35,Link,9,8,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5045604565512527,,https://www.bitchute.com/video/6bqFph5dH6Zh/,,,California Students Hold Sit-In Protest Outside High School To Push For In-Classroom Learning,California Students Hold Sit-In Protest Outside High School To Push For In-Classroom Learning https://www.youtube.com/channel/UCfhoaLtJ0nEidOldt8y2nWg,,,,9,-3.11
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15820,16352,2021-02-09 14:16:34 EST,2021-02-09,14:16:34,Link,9,9,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/5030980463641604,Rihanna And Greta Thunberg posters burned in India after Greta accidentally outed herself and Rihanna as shills on Twitter.,https://www.bitchute.com/video/N6LhqRuCVW8O/,,,"Rihanna And Greta Thunberg Posters Burned In India Protesting ""External Interference"" On Farm Laws","Rihanna And Greta Thunberg Posters Burned In India Protesting ""External Interference"" On Farm Laws https://www.youtube.com/channel/UCfhoaLtJ0nEidOldt8y2nWg #rihanna​ #gretathunberg​ #india",,,,9,-3.11
