Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23419,24939,2020-08-07 18:17:06 EDT,2020-08-07,18:17:06,Link,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2670542766597989,"Components of mRNA Technology “Could Lead to Significant Adverse Events in One or More of Our Clinical Trials,” says Moderna • Children's Health Defense http://ow.ly/hBtZ30r3g7z:=:https://childrenshealthdefense.org/news/components-of-mrna-technology-could-lead-to-significant-adverse-events-in-one-or-more-of-our-clinical-trials-says-moderna/",http://ow.ly/hBtZ30r3g7z,https://childrenshealthdefense.org/news/components-of-mrna-technology-could-lead-to-significant-adverse-events-in-one-or-more-of-our-clinical-trials-says-moderna/,,"Components of mRNA Technology “Could Lead to Significant Adverse Events in One or More of Our Clinical Trials,” says Moderna • Children's Health Defense","Roughly 70% of Americans may already be sensitized to PEG, a chemical found in mRNA vaccine technology. FDA approval of an mRNA vaccine for Covid-19 could be potentially disastrous. Moderna documents and publications indicate that the company is well aware of these safety risks but is more concerned...",,,,4,-6.25
Californians for Vaccine Choice,CaliforniansAgainstSB277,1374879262831019,MEDICAL_HEALTH,US,We The People of CA strongly oppose the infringement of our human and civil rights to exercise our FREEDOM of Religion and Conscience to make medical decisions that come with the risk of injury and death for ourselves and our sons and daughters. ,2015-02-22 18:10:09,23425,24946,2020-08-05 10:00:31 EDT,2020-08-05,10:00:31,Link,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1374879262831019/posts/2668308430154756,"Expressing Concerns to Moderna's Principal Investigators • by Harold R Gielow, LtCol USMC (Ret) -http://ow.ly/487I30r2Mxh ""Our country is spending billions to fast track and produce a vaccine that over 70% of the population has preexisting antibodies to – to the vaccine!",http://ow.ly/487I30r2Mxh,https://childrenshealthdefense.org/news/expressing-concerns-to-modernas-principal-investigators/?utm_source=salsa&eType=EmailBlastContent&eId=2fbb4190-33a7-4279-b649-f72cd038d244,,Expressing Concerns to Moderna's Principal Investigators • Children's Health Defense,"Our country is spending billions to fast track and produce a vaccine to which over 70% of the population has preexisting antibodies! This makes no sense. Additionally, the trial procedures seem to include no steps to mitigate this risk, either to the trial participants or the general public.",,,,4,-6.25
Vaccines Exposed,,653656581426800,HEALTH_SITE,GB,We expose information regarding vaccines,2015-02-20 17:27:33,12487,13125,2020-09-23 15:42:52 EDT,2020-09-23,15:42:52,Video,4,0,2,0,0,1,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/653656581426800/posts/3085087678283666,"Step right up Boris, Vallance, Hancock and Witty... ———————————————————— Participants will be infected with a dose of SARS-CoV-2, the virus that causes Covid-19, a month after being jabbed with a vaccine, according to the Financial Times. The study, reportedly funded by the government, could help drug-makers test their Covid-19 vaccines without having to wait for volunteers to naturally catch the virus in the community ————————————————————- SURELY YOU CAN SEE WHATS GOING ON HERE 🙄🙄🙄",https://www.dailymail.co.uk/news/article-8764655/Britain-host-worlds-Covid-19-vaccine-challenge-trial-reports.html,,,Britain will 'host world's first Covid-19 vaccine challenge trial',The controversial trials - which could rapidly speed up vaccine development - are said to be set to begin in January at a quarantine facility in east London.,,,,4,-14
Vaccines Exposed,,653656581426800,HEALTH_SITE,GB,We expose information regarding vaccines,2015-02-20 17:27:33,12488,13127,2020-09-20 17:20:50 EDT,2020-09-20,17:20:50,Photo,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/653656581426800/posts/3076273709165063,,https://www.facebook.com/101793534989842/photos/a.101806341655228/129014002267795/?type=3,,"WE DO NOT CONSENT! MASS RALLY before the 6month review of THE CORONAVIRUS ACT 2020 Guest speakers include: Gareth Icke David Icke race, your no masks no tests vaccines new normal 26 th SEPT 12PM LONDON TRAFALGAR SQUARE HOAX E202 NER E8ES1282 UNITED",Nmnvmc,,,,,4,-11.5
Health Freedom Minnesota,MNRIGHTS,1514621358868143,COMMUNITY,US,Connecting the community with support and education on issues of health and personal freedom. Follow us on Telegram! https://t.me/MNRights,2016-01-01 15:53:30,11065,11602,2020-09-10 15:13:08 EDT,2020-09-10,15:13:08,Photo,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1514621358868143/posts/2602005626796372,Virtual tickets on sale now! For $15 off use code: HFMN https://www.wellnessmyway.org/:=:https://www.wellnessmyway.org/home32335477,https://www.facebook.com/MNRIGHTS/photos/a.1579487729048172/2602005193463082/?type=3,,,Photos from Health Freedom Minnesota's post,,,,,4,-63.75
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16308,2020-09-30 16:58:24 EDT,2020-09-30,16:58:24,Link,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4455135351226121,"“The data that these unelected government officials are using to pass these unconstitutional mandates is faulty and misleading to the public,” Dr. Hall said. #COVID19 #Scamdemic",http://www.wbir.com/article/news/local/knox-co-doctor-discusses-lawsuit-over-the-countys-mask-mandate/51-1d4adc4a-4b9c-4e75-a002-ae25af0cee05,https://www.wbir.com/article/news/local/knox-co-doctor-discusses-lawsuit-over-the-countys-mask-mandate/51-1d4adc4a-4b9c-4e75-a002-ae25af0cee05,,"""We are not looking for money"" | Knoxville plastic surgeon talks about mask mandate lawsuit","For the first time, Dr. Jason Hall talks to 10News about his view on the county's effort to slow the spread of COVID-19 and how he believes it is causing damage.",,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16308,2020-09-30 13:12:31 EDT,2020-09-30,13:12:31,Link,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4453737971365859,Disney Sued By Mother of Autistic Boy Over Face Mask Policy. #Autism #ADA #HumanRights #SpecialNeeds #Rights #COVID1984 #Masks,https://insidethemagic.net/2020/09/disney-sued-over-face-mask-kj1/,,,Disney Sued By Mother of Autistic Boy Over Face Mask Policy | Inside the Magic,Mother of a child on the autism spectrum has sued the Disney Company over being asked to leave a Disney Store.,,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15795,16309,2020-09-29 00:04:43 EDT,2020-09-29,00:04:43,Link,4,0,0,1,0,2,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4446307948775528,German Doctor/Professor Arrested For Telling The Truth At The #WeDoNotConsent Rally In London. #COVID1984,https://www.zerohedge.com/political/german-professor-arrested-after-speaking-we-do-not-consent-rally-london?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+zerohedge%2Ffeed+%28zero+hedge+-+on+a+long+enough+timeline%2C+the+survival+rate+for+everyone+drops+to+zero%29,,,"German Professor Arrested After Speaking At ""We Do Not Consent"" Rally In London","Several purported bystanders tweeted in protest, but the story appears to have gone largely unnoticed.",,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15796,16310,2020-09-26 18:15:19 EDT,2020-09-26,18:15:19,Video,4,1,0,1,0,0,0,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4435156373224019,,https://www.cbsnews.com/news/brain-eating-amoeba-houston-area-tap-water-brazosport-water-authority/,,,Texas city declares disaster after brain-eating amoeba found in tap water,The city of Lake Jackson first became aware of the amoeba after it infected a six-year-old boy.,,,,4,-0.78
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15796,16310,2020-09-25 00:32:17 EDT,2020-09-25,00:32:17,YouTube,4,2,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4426111177461872,,https://youtu.be/zGxy-dOvX0A,https://www.youtube.com/watch?v=zGxy-dOvX0A&feature=youtu.be,,The Pandemic is a Test Run - #PropagandaWatch,SHOW NOTES AND MP3: https://www.corbettreport.com/the-pandemic-is-a-test-run-propagandawatch:=:https://www.corbettreport.com/the-pandemic-is-a-test-run-propagandawatch/ The death cult that wants to suppress humanity has issued their ...,,,,4,-0.78
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15798,16311,2020-09-23 18:39:31 EDT,2020-09-23,18:39:31,YouTube,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4419665441439779,,https://youtu.be/4bQdViFyIKE,https://www.google.com/sorry/index?continue=https://www.youtube.com/watch%3Fv%3D4bQdViFyIKE%26feature%3Dyoutu.be&q=EgQ0KuTRGPWer_sFIhkA8aeDS2fkH9ErSMivqfZ6C1saxwryI648MgFy,,Does New California Law Make It Easier For Pedos to Prey on Children?,Ben Swann takes a look at California bill 145 which was just signed into law. Does this bill actually make it easier for minors to be preyed upon sexually? V...,,,,4,-0.78
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15798,16311,2020-09-23 18:01:07 EDT,2020-09-23,18:01:07,Link,4,0,0,1,0,1,1,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4419547278118262,"Imperial College, who's professor failed epically with his grossly inaccurate 'curve model', will be deliberately infecting 2,000 people with lab-made coronavirus as part of a vaccine trial. I can't believe this is actually the state of world right now. #NotMe",https://reut.rs/33RUC9h,https://uk.reuters.com/article/uk-health-coronavirus-vaccine-uk/uk-to-host-human-challenge-trials-for-covid-19-vaccines-ft-idUKKCN26E2DR,,UK to host 'human challenge' trials for COVID-19 vaccines - FT,"Britain is planning to host clinical trials where volunteers are deliberately infected with the new coronavirus to test the effectiveness of vaccine candidates, the Financial Times reported on Wednesday, citing people involved in the project.",,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15797,16310,2020-09-22 15:23:06 EDT,2020-09-22,15:23:06,Link,4,1,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4413485095391147,Improved Understanding of Blood-Brain Barrier Health Has Implications for a Variety of Neurological Diseases. #BrainHealth #Alzheimers #Epilepsy #VaccineDamage,https://scitechdaily.com/improved-understanding-of-blood-brain-barrier-health-has-implications-for-a-variety-of-neurological-diseases/,,,Improved Understanding of Blood-Brain Barrier Health Has Implications for a Variety of Neurological Diseases,"Hard skulls help protect our brains from physical injuries. In addition to a tough outer shell, brains have internal defenses, including a powerful shield called the blood-brain barrier that defends brain cells from substances in the bloodstream that are toxic and dangerous to nerve cells. If the",,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16307,2020-09-20 13:54:43 EDT,2020-09-20,13:54:43,Link,4,2,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4401916633214660,"""More than 10 million N95 masks purchased using a $90 million contract are being recalled by the state of California..."" These masks do not meet federal health and safety standards. #N95 #Masks #California #Recall California Department of Public Health",https://www.cnn.com/world/live-news/coronavirus-pandemic-09-18-20-intl/h_62f455666aad126d1ac7149462639ce9,,,California recalls more than 10 million N95 masks,"More than 10 million N95 masks purchased using a $90 million contract are being recalled by the state of California, according to Brian Ferguson, spokesperson for the Governor's Office of Emergency Services (Cal OES).",,,,4,-7
A Voice for Choice,avoiceforchoice,853787754694250,NON_PROFIT,US,"A Voice for Choice, Inc. is a non-profit 501(c)(3) organization, bringing Grassroots together for a greater impact.",2015-05-15 17:27:49,15794,16307,2020-09-19 23:52:35 EDT,2020-09-19,23:52:35,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/853787754694250/posts/4399883590084631,,https://washex.am/3mCkeiG,https://www.washingtonexaminer.com/politics/new-york-officials-file-charges-against-johnson-johnson-over-opioids,,New York officials file charges against Johnson & Johnson over opioids,"The state of New York's Department of Financial Services has filed charges against Johnson & Johnson, claiming the drugmaker committed insurance fraud by mischaracterizing its opioid products.",,,,4,-7
